week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2026-01-19,PROD015,STORE030,East,57,198.93,0,None,0.0
2026-01-19,PROD016,STORE030,East,47,178.13,0,None,0.0
2026-01-19,PROD017,STORE030,East,151,375.99,1,Display Space,0.0
2026-01-19,PROD018,STORE030,East,125,273.75,1,Display Space,0.0
2026-01-19,PROD019,STORE030,East,154,291.06,0,None,0.0
2026-01-19,PROD020,STORE030,East,84,276.36,0,None,0.0
2026-01-19,PROD001,STORE031,East,214,425.86,0,None,0.0
2026-01-19,PROD002,STORE031,East,201,399.99,0,None,0.0
2026-01-19,PROD003,STORE031,East,277,412.73,0,None,0.0
2026-01-19,PROD004,STORE031,East,170,423.3,0,None,0.0
2026-01-19,PROD005,STORE031,East,82,368.18,0,None,0.0
2026-01-19,PROD006,STORE031,East,158,472.82,1,Discount,25.0
2026-01-19,PROD007,STORE031,East,133,397.67,0,None,0.0
2026-01-19,PROD008,STORE031,East,92,459.08,0,None,0.0
2026-01-19,PROD009,STORE031,East,485,480.15,0,None,0.0
2026-01-19,PROD010,STORE031,East,248,443.92,0,None,0.0
2026-01-19,PROD011,STORE031,East,190,217.55,1,BOGO,50.0
2026-01-19,PROD012,STORE031,East,240,309.6,0,None,0.0
2026-01-19,PROD013,STORE031,East,131,391.69,0,None,0.0
2026-01-19,PROD014,STORE031,East,146,436.54,0,None,0.0
2026-01-19,PROD015,STORE031,East,127,443.23,0,None,0.0
2026-01-19,PROD016,STORE031,East,124,469.96,0,None,0.0
2026-01-19,PROD017,STORE031,East,146,363.54,0,None,0.0
2026-01-19,PROD018,STORE031,East,208,455.52,0,None,0.0
2026-01-19,PROD019,STORE031,East,268,506.52,0,None,0.0
2026-01-19,PROD020,STORE031,East,126,414.54,0,None,0.0
2026-01-19,PROD001,STORE032,West,141,280.59,0,None,0.0
2026-01-19,PROD002,STORE032,West,96,191.04,0,None,0.0
2026-01-19,PROD003,STORE032,West,166,247.34,0,None,0.0
2026-01-19,PROD004,STORE032,West,96,239.04,0,None,0.0
2026-01-19,PROD005,STORE032,West,47,211.03,0,None,0.0
2026-01-19,PROD006,STORE032,West,76,303.24,0,None,0.0
2026-01-19,PROD007,STORE032,West,83,248.17,0,None,0.0
2026-01-19,PROD008,STORE032,West,52,259.48,0,None,0.0
2026-01-19,PROD009,STORE032,West,288,285.12,0,None,0.0
2026-01-19,PROD010,STORE032,West,124,221.96,0,None,0.0
2026-01-19,PROD011,STORE032,West,96,219.84,0,None,0.0
2026-01-19,PROD012,STORE032,West,176,227.04,0,None,0.0
2026-01-19,PROD013,STORE032,West,83,248.17,1,Display Space,0.0
2026-01-19,PROD014,STORE032,West,72,215.28,0,None,0.0
2026-01-19,PROD015,STORE032,West,60,209.4,0,None,0.0
2026-01-19,PROD016,STORE032,West,94,285.01,1,Discount,20.0
2026-01-19,PROD017,STORE032,West,140,348.6,1,Display Space,0.0
2026-01-19,PROD018,STORE032,West,94,205.86,0,None,0.0
2026-01-19,PROD019,STORE032,West,132,249.48,0,None,0.0
2026-01-19,PROD020,STORE032,West,61,200.69,0,None,0.0
2026-01-19,PROD001,STORE033,South,181,360.19,0,None,0.0
2026-01-19,PROD002,STORE033,South,179,356.21,0,None,0.0
2026-01-19,PROD003,STORE033,South,252,375.48,0,None,0.0
2026-01-19,PROD004,STORE033,South,173,430.77,0,None,0.0
2026-01-19,PROD005,STORE033,South,112,502.88,0,None,0.0
2026-01-19,PROD006,STORE033,South,165,658.35,1,Display Space,0.0
2026-01-19,PROD007,STORE033,South,102,304.98,0,None,0.0
2026-01-19,PROD008,STORE033,South,102,508.98,0,None,0.0
2026-01-19,PROD009,STORE033,South,683,338.08,1,BOGO,50.0
2026-01-19,PROD010,STORE033,South,255,456.45,1,Display Space,0.0
2026-01-19,PROD011,STORE033,South,180,412.2,0,None,0.0
2026-01-19,PROD012,STORE033,South,340,438.6,0,None,0.0
2026-01-19,PROD013,STORE033,South,138,412.62,0,None,0.0
2026-01-19,PROD014,STORE033,South,149,445.51,0,None,0.0
2026-01-19,PROD015,STORE033,South,91,317.59,0,None,0.0
2026-01-19,PROD016,STORE033,South,92,348.68,0,None,0.0
2026-01-19,PROD017,STORE033,South,153,380.97,0,None,0.0
2026-01-19,PROD018,STORE033,South,282,308.79,1,BOGO,50.0
2026-01-19,PROD019,STORE033,South,259,489.51,0,None,0.0
2026-01-19,PROD020,STORE033,South,172,509.29,1,Discount,10.0
2026-01-19,PROD001,STORE034,North,91,90.55,1,BOGO,50.0
2026-01-19,PROD002,STORE034,North,72,143.28,0,None,0.0
2026-01-19,PROD003,STORE034,North,114,169.86,0,None,0.0
2026-01-19,PROD004,STORE034,North,67,166.83,0,None,0.0
2026-01-19,PROD005,STORE034,North,27,121.23,0,None,0.0
2026-01-19,PROD006,STORE034,North,26,103.74,0,None,0.0
2026-01-19,PROD007,STORE034,North,42,125.58,0,None,0.0
2026-01-19,PROD008,STORE034,North,24,119.76,0,None,0.0
2026-01-19,PROD009,STORE034,North,159,157.41,0,None,0.0
2026-01-19,PROD010,STORE034,North,72,128.88,0,None,0.0
2026-01-19,PROD011,STORE034,North,68,155.72,0,None,0.0
2026-01-19,PROD012,STORE034,North,121,156.09,0,None,0.0
2026-01-19,PROD013,STORE034,North,38,113.62,0,None,0.0
2026-01-19,PROD014,STORE034,North,51,152.49,0,None,0.0
2026-01-19,PROD015,STORE034,North,37,129.13,0,None,0.0
2026-01-19,PROD016,STORE034,North,44,166.76,0,None,0.0
2026-01-19,PROD017,STORE034,North,50,124.5,0,None,0.0
2026-01-19,PROD018,STORE034,North,64,140.16,0,None,0.0
2026-01-19,PROD019,STORE034,North,143,135.13,1,BOGO,50.0
2026-01-19,PROD020,STORE034,North,44,144.76,0,None,0.0
2026-01-19,PROD001,STORE035,South,183,364.17,0,None,0.0
2026-01-19,PROD002,STORE035,South,188,374.12,0,None,0.0
2026-01-19,PROD003,STORE035,South,266,396.34,0,None,0.0
2026-01-19,PROD004,STORE035,South,173,430.77,0,None,0.0
2026-01-19,PROD005,STORE035,South,73,327.77,0,None,0.0
2026-01-19,PROD006,STORE035,South,78,311.22,0,None,0.0
2026-01-19,PROD007,STORE035,South,147,439.53,0,None,0.0
2026-01-19,PROD008,STORE035,South,94,469.06,0,None,0.0
2026-01-19,PROD009,STORE035,South,405,400.95,0,None,0.0
2026-01-19,PROD010,STORE035,South,237,424.23,0,None,0.0
2026-01-19,PROD011,STORE035,South,260,506.09,1,Discount,15.0
2026-01-19,PROD012,STORE035,South,247,318.63,0,None,0.0
2026-01-19,PROD013,STORE035,South,266,397.67,1,BOGO,50.0
2026-01-19,PROD014,STORE035,South,167,499.33,0,None,0.0
2026-01-19,PROD015,STORE035,South,128,446.72,0,None,0.0
2026-01-19,PROD016,STORE035,South,139,447.79,1,Discount,15.0
2026-01-19,PROD017,STORE035,South,186,463.14,0,None,0.0
2026-01-19,PROD018,STORE035,South,180,394.2,0,None,0.0
2026-01-19,PROD019,STORE035,South,234,442.26,0,None,0.0
2026-01-19,PROD020,STORE035,South,125,411.25,0,None,0.0
2026-01-19,PROD001,STORE036,North,244,485.56,0,None,0.0
2026-01-19,PROD002,STORE036,North,349,347.25,1,BOGO,50.0
2026-01-19,PROD003,STORE036,North,550,409.75,1,BOGO,50.0
2026-01-19,PROD004,STORE036,North,184,458.16,0,None,0.0
2026-01-19,PROD005,STORE036,North,114,511.86,0,None,0.0
2026-01-19,PROD006,STORE036,North,99,395.01,0,None,0.0
2026-01-19,PROD007,STORE036,North,130,388.7,0,None,0.0
2026-01-19,PROD008,STORE036,North,131,653.69,1,Display Space,0.0
2026-01-19,PROD009,STORE036,North,381,377.19,0,None,0.0
2026-01-19,PROD010,STORE036,North,236,422.44,0,None,0.0
2026-01-19,PROD011,STORE036,North,182,416.78,0,None,0.0
2026-01-19,PROD012,STORE036,North,552,569.66,1,Discount,20.0
2026-01-19,PROD013,STORE036,North,126,376.74,0,None,0.0
2026-01-19,PROD014,STORE036,North,183,547.17,0,None,0.0
2026-01-19,PROD015,STORE036,North,126,439.74,0,None,0.0
2026-01-19,PROD016,STORE036,North,111,420.69,0,None,0.0
2026-01-19,PROD017,STORE036,North,145,361.05,0,None,0.0
2026-01-19,PROD018,STORE036,North,369,404.06,1,BOGO,50.0
2026-01-19,PROD019,STORE036,North,179,338.31,0,None,0.0
2026-01-19,PROD020,STORE036,North,154,506.66,0,None,0.0
2026-01-19,PROD001,STORE037,West,26,51.74,0,None,0.0
2026-01-19,PROD002,STORE037,West,24,47.76,0,None,0.0
2026-01-19,PROD003,STORE037,West,44,65.56,0,None,0.0
2026-01-19,PROD004,STORE037,West,21,52.29,0,None,0.0
2026-01-19,PROD005,STORE037,West,15,67.35,0,None,0.0
2026-01-19,PROD006,STORE037,West,15,59.85,1,Display Space,0.0
2026-01-19,PROD007,STORE037,West,15,44.85,0,None,0.0
2026-01-19,PROD008,STORE037,West,24,59.88,1,BOGO,50.0
2026-01-19,PROD009,STORE037,West,74,73.26,0,None,0.0
2026-01-19,PROD010,STORE037,West,28,50.12,0,None,0.0
2026-01-19,PROD011,STORE037,West,60,68.7,1,BOGO,50.0
2026-01-19,PROD012,STORE037,West,45,58.05,0,None,0.0
2026-01-19,PROD013,STORE037,West,20,59.8,0,None,0.0
2026-01-19,PROD014,STORE037,West,20,59.8,0,None,0.0
2026-01-19,PROD015,STORE037,West,13,45.37,0,None,0.0
2026-01-19,PROD016,STORE037,West,16,60.64,1,Display Space,0.0
2026-01-19,PROD017,STORE037,West,24,59.76,0,None,0.0
2026-01-19,PROD018,STORE037,West,37,81.03,1,Display Space,0.0
2026-01-19,PROD019,STORE037,West,40,75.6,0,None,0.0
2026-01-19,PROD020,STORE037,West,17,55.93,0,None,0.0
2026-01-19,PROD001,STORE038,North,35,69.65,0,None,0.0
2026-01-19,PROD002,STORE038,North,27,53.73,0,None,0.0
2026-01-19,PROD003,STORE038,North,41,61.09,0,None,0.0
2026-01-19,PROD004,STORE038,North,32,59.76,1,Discount,25.0
2026-01-19,PROD005,STORE038,North,11,49.39,0,None,0.0
2026-01-19,PROD006,STORE038,North,14,55.86,0,None,0.0
2026-01-19,PROD007,STORE038,North,18,53.82,0,None,0.0
2026-01-19,PROD008,STORE038,North,10,49.9,0,None,0.0
2026-01-19,PROD009,STORE038,North,53,52.47,0,None,0.0
2026-01-19,PROD010,STORE038,North,37,66.23,0,None,0.0
2026-01-19,PROD011,STORE038,North,38,87.02,1,Display Space,0.0
2026-01-19,PROD012,STORE038,North,53,68.37,0,None,0.0
2026-01-19,PROD013,STORE038,North,25,67.28,1,Discount,10.0
2026-01-19,PROD014,STORE038,North,16,47.84,0,None,0.0
2026-01-19,PROD015,STORE038,North,15,52.35,0,None,0.0
2026-01-19,PROD016,STORE038,North,12,45.48,0,None,0.0
2026-01-19,PROD017,STORE038,North,26,64.74,1,Display Space,0.0
2026-01-19,PROD018,STORE038,North,21,45.99,0,None,0.0
2026-01-19,PROD019,STORE038,North,54,51.03,1,BOGO,50.0
2026-01-19,PROD020,STORE038,North,18,59.22,0,None,0.0
2026-01-19,PROD001,STORE039,East,28,55.72,0,None,0.0
2026-01-19,PROD002,STORE039,East,27,53.73,0,None,0.0
2026-01-19,PROD003,STORE039,East,52,77.48,1,Display Space,0.0
2026-01-19,PROD004,STORE039,East,21,52.29,0,None,0.0
2026-01-19,PROD005,STORE039,East,10,44.9,0,None,0.0
2026-01-19,PROD006,STORE039,East,15,29.93,1,BOGO,50.0
2026-01-19,PROD007,STORE039,East,19,56.81,0,None,0.0
2026-01-19,PROD008,STORE039,East,16,79.84,1,Display Space,0.0
2026-01-19,PROD009,STORE039,East,55,54.45,0,None,0.0
2026-01-19,PROD010,STORE039,East,32,28.64,1,BOGO,50.0
2026-01-19,PROD011,STORE039,East,24,54.96,0,None,0.0
2026-01-19,PROD012,STORE039,East,44,56.76,0,None,0.0
2026-01-19,PROD013,STORE039,East,18,53.82,0,None,0.0
2026-01-19,PROD014,STORE039,East,36,53.82,1,BOGO,50.0
2026-01-19,PROD015,STORE039,East,17,59.33,0,None,0.0
2026-01-19,PROD016,STORE039,East,14,53.06,0,None,0.0
2026-01-19,PROD017,STORE039,East,22,54.78,0,None,0.0
2026-01-19,PROD018,STORE039,East,47,77.2,1,Discount,25.0
2026-01-19,PROD019,STORE039,East,28,52.92,0,None,0.0
2026-01-19,PROD020,STORE039,East,20,65.8,0,None,0.0
2026-01-19,PROD001,STORE040,West,231,459.69,0,None,0.0
2026-01-19,PROD002,STORE040,West,177,352.23,0,None,0.0
2026-01-19,PROD003,STORE040,West,312,464.88,0,None,0.0
2026-01-19,PROD004,STORE040,West,185,460.65,0,None,0.0
2026-01-19,PROD005,STORE040,West,95,426.55,0,None,0.0
2026-01-19,PROD006,STORE040,West,91,363.09,0,None,0.0
2026-01-19,PROD007,STORE040,West,153,457.47,0,None,0.0
2026-01-19,PROD008,STORE040,West,104,518.96,0,None,0.0
2026-01-19,PROD009,STORE040,West,384,380.16,0,None,0.0
2026-01-19,PROD010,STORE040,West,207,370.53,0,None,0.0
2026-01-19,PROD011,STORE040,West,167,382.43,0,None,0.0
2026-01-19,PROD012,STORE040,West,268,345.72,0,None,0.0
2026-01-19,PROD013,STORE040,West,137,409.63,0,None,0.0
2026-01-19,PROD014,STORE040,West,120,358.8,0,None,0.0
2026-01-19,PROD015,STORE040,West,127,443.23,0,None,0.0
2026-01-19,PROD016,STORE040,West,114,432.06,0,None,0.0
2026-01-19,PROD017,STORE040,West,139,346.11,0,None,0.0
2026-01-19,PROD018,STORE040,West,223,488.37,0,None,0.0
2026-01-19,PROD019,STORE040,West,249,470.61,0,None,0.0
2026-01-19,PROD020,STORE040,West,154,506.66,0,None,0.0
2026-01-26,PROD001,STORE001,North,23,45.77,0,None,0.0
2026-01-26,PROD002,STORE001,North,29,57.71,0,None,0.0
2026-01-26,PROD003,STORE001,North,40,29.8,1,BOGO,50.0
2026-01-26,PROD004,STORE001,North,27,67.23,0,None,0.0
2026-01-26,PROD005,STORE001,North,14,62.86,0,None,0.0
2026-01-26,PROD006,STORE001,North,14,55.86,0,None,0.0
2026-01-26,PROD007,STORE001,North,14,41.86,0,None,0.0
2026-01-26,PROD008,STORE001,North,16,71.86,1,Discount,10.0
2026-01-26,PROD009,STORE001,North,69,68.31,0,None,0.0
2026-01-26,PROD010,STORE001,North,32,57.28,0,None,0.0
2026-01-26,PROD011,STORE001,North,22,50.38,0,None,0.0
2026-01-26,PROD012,STORE001,North,41,52.89,0,None,0.0
2026-01-26,PROD013,STORE001,North,18,53.82,0,None,0.0
2026-01-26,PROD014,STORE001,North,21,62.79,0,None,0.0
2026-01-26,PROD015,STORE001,North,18,62.82,0,None,0.0
2026-01-26,PROD016,STORE001,North,16,60.64,0,None,0.0
2026-01-26,PROD017,STORE001,North,24,59.76,0,None,0.0
2026-01-26,PROD018,STORE001,North,26,56.94,0,None,0.0
2026-01-26,PROD019,STORE001,North,25,47.25,0,None,0.0
2026-01-26,PROD020,STORE001,North,17,55.93,0,None,0.0
2026-01-26,PROD001,STORE002,South,142,282.58,0,None,0.0
2026-01-26,PROD002,STORE002,South,124,246.76,0,None,0.0
2026-01-26,PROD003,STORE002,South,133,198.17,0,None,0.0
2026-01-26,PROD004,STORE002,South,89,221.61,0,None,0.0
2026-01-26,PROD005,STORE002,South,53,237.97,0,None,0.0
2026-01-26,PROD006,STORE002,South,54,215.46,0,None,0.0
2026-01-26,PROD007,STORE002,South,93,278.07,0,None,0.0
2026-01-26,PROD008,STORE002,South,50,249.5,0,None,0.0
2026-01-26,PROD009,STORE002,South,275,272.25,0,None,0.0
2026-01-26,PROD010,STORE002,South,137,245.23,0,None,0.0
2026-01-26,PROD011,STORE002,South,93,212.97,0,None,0.0
2026-01-26,PROD012,STORE002,South,208,268.32,0,None,0.0
2026-01-26,PROD013,STORE002,South,87,260.13,0,None,0.0
2026-01-26,PROD014,STORE002,South,74,221.26,0,None,0.0
2026-01-26,PROD015,STORE002,South,67,233.83,0,None,0.0
2026-01-26,PROD016,STORE002,South,68,257.72,0,None,0.0
2026-01-26,PROD017,STORE002,South,113,281.37,0,None,0.0
2026-01-26,PROD018,STORE002,South,127,278.13,0,None,0.0
2026-01-26,PROD019,STORE002,South,147,277.83,0,None,0.0
2026-01-26,PROD020,STORE002,South,73,240.17,0,None,0.0
2026-01-26,PROD001,STORE003,North,73,145.27,0,None,0.0
2026-01-26,PROD002,STORE003,North,67,133.33,0,None,0.0
2026-01-26,PROD003,STORE003,North,110,163.9,0,None,0.0
2026-01-26,PROD004,STORE003,North,93,115.79,1,BOGO,50.0
2026-01-26,PROD005,STORE003,North,48,215.52,1,Display Space,0.0
2026-01-26,PROD006,STORE003,North,37,147.63,0,None,0.0
2026-01-26,PROD007,STORE003,North,40,119.6,0,None,0.0
2026-01-26,PROD008,STORE003,North,23,114.77,0,None,0.0
2026-01-26,PROD009,STORE003,North,156,154.44,1,Display Space,0.0
2026-01-26,PROD010,STORE003,North,75,134.25,0,None,0.0
2026-01-26,PROD011,STORE003,North,114,130.53,1,BOGO,50.0
2026-01-26,PROD012,STORE003,North,93,119.97,0,None,0.0
2026-01-26,PROD013,STORE003,North,48,143.52,0,None,0.0
2026-01-26,PROD014,STORE003,North,41,122.59,0,None,0.0
2026-01-26,PROD015,STORE003,North,34,118.66,0,None,0.0
2026-01-26,PROD016,STORE003,North,28,106.12,0,None,0.0
2026-01-26,PROD017,STORE003,North,57,141.93,0,None,0.0
2026-01-26,PROD018,STORE003,North,59,129.21,0,None,0.0
2026-01-26,PROD019,STORE003,North,75,141.75,0,None,0.0
2026-01-26,PROD020,STORE003,North,44,144.76,0,None,0.0
2026-01-26,PROD001,STORE004,West,74,147.26,0,None,0.0
2026-01-26,PROD002,STORE004,West,82,163.18,0,None,0.0
2026-01-26,PROD003,STORE004,West,214,159.43,1,BOGO,50.0
2026-01-26,PROD004,STORE004,West,63,156.87,0,None,0.0
2026-01-26,PROD005,STORE004,West,30,134.7,0,None,0.0
2026-01-26,PROD006,STORE004,West,36,143.64,0,None,0.0
2026-01-26,PROD007,STORE004,West,44,131.56,0,None,0.0
2026-01-26,PROD008,STORE004,West,25,124.75,0,None,0.0
2026-01-26,PROD009,STORE004,West,159,157.41,0,None,0.0
2026-01-26,PROD010,STORE004,West,76,136.04,0,None,0.0
2026-01-26,PROD011,STORE004,West,54,123.66,0,None,0.0
2026-01-26,PROD012,STORE004,West,139,179.31,0,None,0.0
2026-01-26,PROD013,STORE004,West,39,116.61,0,None,0.0
2026-01-26,PROD014,STORE004,West,51,152.49,0,None,0.0
2026-01-26,PROD015,STORE004,West,46,160.54,0,None,0.0
2026-01-26,PROD016,STORE004,West,30,113.7,0,None,0.0
2026-01-26,PROD017,STORE004,West,64,159.36,0,None,0.0
2026-01-26,PROD018,STORE004,West,75,164.25,0,None,0.0
2026-01-26,PROD019,STORE004,West,65,122.85,0,None,0.0
2026-01-26,PROD020,STORE004,West,41,134.89,0,None,0.0
2026-01-26,PROD001,STORE005,North,116,230.84,0,None,0.0
2026-01-26,PROD002,STORE005,North,102,202.98,0,None,0.0
2026-01-26,PROD003,STORE005,North,223,249.2,1,Discount,25.0
2026-01-26,PROD004,STORE005,North,98,244.02,0,None,0.0
2026-01-26,PROD005,STORE005,North,65,291.85,0,None,0.0
2026-01-26,PROD006,STORE005,North,47,187.53,0,None,0.0
2026-01-26,PROD007,STORE005,North,83,248.17,0,None,0.0
2026-01-26,PROD008,STORE005,North,50,249.5,0,None,0.0
2026-01-26,PROD009,STORE005,North,190,188.1,0,None,0.0
2026-01-26,PROD010,STORE005,North,140,250.6,0,None,0.0
2026-01-26,PROD011,STORE005,North,100,229.0,0,None,0.0
2026-01-26,PROD012,STORE005,North,148,190.92,0,None,0.0
2026-01-26,PROD013,STORE005,North,61,91.2,1,BOGO,50.0
2026-01-26,PROD014,STORE005,North,91,272.09,0,None,0.0
2026-01-26,PROD015,STORE005,North,58,202.42,0,None,0.0
2026-01-26,PROD016,STORE005,North,56,212.24,0,None,0.0
2026-01-26,PROD017,STORE005,North,99,246.51,0,None,0.0
2026-01-26,PROD018,STORE005,North,135,295.65,0,None,0.0
2026-01-26,PROD019,STORE005,North,149,281.61,0,None,0.0
2026-01-26,PROD020,STORE005,North,59,194.11,0,None,0.0
2026-01-26,PROD001,STORE006,North,98,195.02,0,None,0.0
2026-01-26,PROD002,STORE006,North,124,246.76,0,None,0.0
2026-01-26,PROD003,STORE006,North,196,292.04,0,None,0.0
2026-01-26,PROD004,STORE006,North,106,263.94,0,None,0.0
2026-01-26,PROD005,STORE006,North,52,233.48,0,None,0.0
2026-01-26,PROD006,STORE006,North,90,269.33,1,Discount,25.0
2026-01-26,PROD007,STORE006,North,86,257.14,0,None,0.0
2026-01-26,PROD008,STORE006,North,55,274.45,0,None,0.0
2026-01-26,PROD009,STORE006,North,270,267.3,0,None,0.0
2026-01-26,PROD010,STORE006,North,119,213.01,0,None,0.0
2026-01-26,PROD011,STORE006,North,82,93.89,1,BOGO,50.0
2026-01-26,PROD012,STORE006,North,150,193.5,0,None,0.0
2026-01-26,PROD013,STORE006,North,71,212.29,0,None,0.0
2026-01-26,PROD014,STORE006,North,92,275.08,0,None,0.0
2026-01-26,PROD015,STORE006,North,52,181.48,0,None,0.0
2026-01-26,PROD016,STORE006,North,89,168.66,1,BOGO,50.0
2026-01-26,PROD017,STORE006,North,73,181.77,0,None,0.0
2026-01-26,PROD018,STORE006,North,97,212.43,0,None,0.0
2026-01-26,PROD019,STORE006,North,138,260.82,0,None,0.0
2026-01-26,PROD020,STORE006,North,73,240.17,0,None,0.0
2026-01-26,PROD001,STORE007,West,157,312.43,0,None,0.0
2026-01-26,PROD002,STORE007,West,211,419.89,0,None,0.0
2026-01-26,PROD003,STORE007,West,295,439.55,0,None,0.0
2026-01-26,PROD004,STORE007,West,141,351.09,0,None,0.0
2026-01-26,PROD005,STORE007,West,125,477.06,1,Discount,15.0
2026-01-26,PROD006,STORE007,West,196,703.84,1,Discount,10.0
2026-01-26,PROD007,STORE007,West,139,415.61,0,None,0.0
2026-01-26,PROD008,STORE007,West,104,518.96,0,None,0.0
2026-01-26,PROD009,STORE007,West,406,401.94,0,None,0.0
2026-01-26,PROD010,STORE007,West,346,495.47,1,Discount,20.0
2026-01-26,PROD011,STORE007,West,150,343.5,0,None,0.0
2026-01-26,PROD012,STORE007,West,250,322.5,0,None,0.0
2026-01-26,PROD013,STORE007,West,144,430.56,0,None,0.0
2026-01-26,PROD014,STORE007,West,138,412.62,0,None,0.0
2026-01-26,PROD015,STORE007,West,110,383.9,0,None,0.0
2026-01-26,PROD016,STORE007,West,141,427.51,1,Discount,20.0
2026-01-26,PROD017,STORE007,West,179,445.71,0,None,0.0
2026-01-26,PROD018,STORE007,West,184,402.96,0,None,0.0
2026-01-26,PROD019,STORE007,West,203,383.67,0,None,0.0
2026-01-26,PROD020,STORE007,West,185,456.49,1,Discount,25.0
2026-01-26,PROD001,STORE008,East,122,242.78,0,None,0.0
2026-01-26,PROD002,STORE008,East,113,224.87,0,None,0.0
2026-01-26,PROD003,STORE008,East,181,269.69,0,None,0.0
2026-01-26,PROD004,STORE008,East,114,283.86,0,None,0.0
2026-01-26,PROD005,STORE008,East,39,175.11,0,None,0.0
2026-01-26,PROD006,STORE008,East,59,235.41,0,None,0.0
2026-01-26,PROD007,STORE008,East,78,233.22,0,None,0.0
2026-01-26,PROD008,STORE008,East,42,209.58,0,None,0.0
2026-01-26,PROD009,STORE008,East,224,221.76,0,None,0.0
2026-01-26,PROD010,STORE008,East,128,229.12,0,None,0.0
2026-01-26,PROD011,STORE008,East,80,183.2,0,None,0.0
2026-01-26,PROD012,STORE008,East,177,228.33,0,None,0.0
2026-01-26,PROD013,STORE008,East,69,206.31,0,None,0.0
2026-01-26,PROD014,STORE008,East,74,221.26,0,None,0.0
2026-01-26,PROD015,STORE008,East,62,216.38,0,None,0.0
2026-01-26,PROD016,STORE008,East,62,234.98,0,None,0.0
2026-01-26,PROD017,STORE008,East,88,219.12,0,None,0.0
2026-01-26,PROD018,STORE008,East,96,210.24,0,None,0.0
2026-01-26,PROD019,STORE008,East,163,308.07,0,None,0.0
2026-01-26,PROD020,STORE008,East,84,276.36,0,None,0.0
2026-01-26,PROD001,STORE009,West,29,57.71,0,None,0.0
2026-01-26,PROD002,STORE009,West,28,55.72,0,None,0.0
2026-01-26,PROD003,STORE009,West,37,55.13,0,None,0.0
2026-01-26,PROD004,STORE009,West,28,69.72,0,None,0.0
2026-01-26,PROD005,STORE009,West,10,44.9,0,None,0.0
2026-01-26,PROD006,STORE009,West,18,71.82,0,None,0.0
2026-01-26,PROD007,STORE009,West,16,47.84,0,None,0.0
2026-01-26,PROD008,STORE009,West,12,59.88,0,None,0.0
2026-01-26,PROD009,STORE009,West,62,61.38,0,None,0.0
2026-01-26,PROD010,STORE009,West,26,46.54,0,None,0.0
2026-01-26,PROD011,STORE009,West,23,52.67,0,None,0.0
2026-01-26,PROD012,STORE009,West,37,47.73,0,None,0.0
2026-01-26,PROD013,STORE009,West,16,47.84,0,None,0.0
2026-01-26,PROD014,STORE009,West,21,62.79,0,None,0.0
2026-01-26,PROD015,STORE009,West,20,69.8,0,None,0.0
2026-01-26,PROD016,STORE009,West,13,49.27,0,None,0.0
