week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2026-02-02,PROD011,STORE028,675,0,171,504,0
2026-02-02,PROD012,STORE028,887,0,343,544,0
2026-02-02,PROD013,STORE028,110,516,173,453,0
2026-02-02,PROD014,STORE028,139,464,127,476,0
2026-02-02,PROD015,STORE028,337,0,113,224,0
2026-02-02,PROD016,STORE028,348,0,112,236,0
2026-02-02,PROD017,STORE028,631,0,146,485,0
2026-02-02,PROD018,STORE028,622,0,214,408,0
2026-02-02,PROD019,STORE028,311,750,212,849,0
2026-02-02,PROD020,STORE028,402,0,129,273,0
2026-02-02,PROD001,STORE029,107,438,118,427,0
2026-02-02,PROD002,STORE029,384,0,139,245,0
2026-02-02,PROD003,STORE029,385,0,147,238,0
2026-02-02,PROD004,STORE029,359,0,102,257,0
2026-02-02,PROD005,STORE029,184,0,52,132,0
2026-02-02,PROD006,STORE029,39,229,63,205,0
2026-02-02,PROD007,STORE029,191,0,123,68,0
2026-02-02,PROD008,STORE029,85,0,54,31,0
2026-02-02,PROD009,STORE029,582,0,210,372,0
2026-02-02,PROD010,STORE029,479,0,150,329,0
2026-02-02,PROD011,STORE029,29,403,106,326,0
2026-02-02,PROD012,STORE029,236,652,152,736,0
2026-02-02,PROD013,STORE029,175,0,62,113,0
2026-02-02,PROD014,STORE029,163,0,71,92,0
2026-02-02,PROD015,STORE029,133,0,102,31,0
2026-02-02,PROD016,STORE029,97,0,50,47,0
2026-02-02,PROD017,STORE029,323,0,86,237,0
2026-02-02,PROD018,STORE029,452,0,113,339,0
2026-02-02,PROD019,STORE029,370,0,123,247,0
2026-02-02,PROD020,STORE029,130,0,57,73,0
2026-02-02,PROD001,STORE030,355,0,99,256,0
2026-02-02,PROD002,STORE030,468,0,108,360,0
2026-02-02,PROD003,STORE030,164,705,190,679,0
2026-02-02,PROD004,STORE030,245,0,72,173,0
2026-02-02,PROD005,STORE030,141,0,43,98,0
2026-02-02,PROD006,STORE030,153,0,57,96,0
2026-02-02,PROD007,STORE030,65,307,132,240,0
2026-02-02,PROD008,STORE030,34,166,53,147,0
2026-02-02,PROD009,STORE030,952,0,260,692,0
2026-02-02,PROD010,STORE030,404,0,120,284,0
2026-02-02,PROD011,STORE030,206,0,93,113,0
2026-02-02,PROD012,STORE030,30,573,160,443,0
2026-02-02,PROD013,STORE030,202,0,68,134,0
2026-02-02,PROD014,STORE030,209,0,76,133,0
2026-02-02,PROD015,STORE030,36,196,58,174,0
2026-02-02,PROD016,STORE030,29,173,48,154,0
2026-02-02,PROD017,STORE030,310,0,108,202,0
2026-02-02,PROD018,STORE030,292,0,120,172,0
2026-02-02,PROD019,STORE030,378,0,141,237,0
2026-02-02,PROD020,STORE030,351,0,114,237,0
2026-02-02,PROD001,STORE031,502,0,220,282,0
2026-02-02,PROD002,STORE031,146,694,197,643,0
2026-02-02,PROD003,STORE031,616,0,275,341,0
2026-02-02,PROD004,STORE031,412,0,151,261,0
2026-02-02,PROD005,STORE031,206,0,76,130,0
2026-02-02,PROD006,STORE031,163,0,108,55,0
2026-02-02,PROD007,STORE031,417,0,132,285,0
2026-02-02,PROD008,STORE031,231,0,104,127,0
2026-02-02,PROD009,STORE031,1393,0,453,940,0
2026-02-02,PROD010,STORE031,709,0,255,454,0
2026-02-02,PROD011,STORE031,533,0,185,348,0
2026-02-02,PROD012,STORE031,654,0,269,385,0
2026-02-02,PROD013,STORE031,109,491,135,465,0
2026-02-02,PROD014,STORE031,266,0,152,114,0
2026-02-02,PROD015,STORE031,393,0,184,209,0
2026-02-02,PROD016,STORE031,398,0,121,277,0
2026-02-02,PROD017,STORE031,126,534,173,487,0
2026-02-02,PROD018,STORE031,675,0,208,467,0
2026-02-02,PROD019,STORE031,1067,0,322,745,0
2026-02-02,PROD020,STORE031,469,0,139,330,0
2026-02-02,PROD001,STORE032,379,0,122,257,0
2026-02-02,PROD002,STORE032,302,0,99,203,0
2026-02-02,PROD003,STORE032,541,0,162,379,0
2026-02-02,PROD004,STORE032,98,357,89,366,0
2026-02-02,PROD005,STORE032,120,0,47,73,0
2026-02-02,PROD006,STORE032,205,0,71,134,0
2026-02-02,PROD007,STORE032,128,0,82,46,0
2026-02-02,PROD008,STORE032,168,0,55,113,0
2026-02-02,PROD009,STORE032,1218,0,310,908,0
2026-02-02,PROD010,STORE032,157,449,125,481,0
2026-02-02,PROD011,STORE032,55,379,139,295,0
2026-02-02,PROD012,STORE032,119,554,158,515,0
2026-02-02,PROD013,STORE032,63,241,63,241,0
2026-02-02,PROD014,STORE032,232,0,70,162,0
2026-02-02,PROD015,STORE032,270,0,64,206,0
2026-02-02,PROD016,STORE032,164,0,63,101,0
2026-02-02,PROD017,STORE032,274,0,103,171,0
2026-02-02,PROD018,STORE032,340,0,101,239,0
2026-02-02,PROD019,STORE032,396,0,130,266,0
2026-02-02,PROD020,STORE032,247,0,58,189,0
2026-02-02,PROD001,STORE033,595,0,164,431,0
2026-02-02,PROD002,STORE033,457,0,186,271,0
2026-02-02,PROD003,STORE033,687,0,241,446,0
2026-02-02,PROD004,STORE033,670,0,261,409,0
2026-02-02,PROD005,STORE033,119,401,102,418,0
2026-02-02,PROD006,STORE033,490,0,117,373,0
2026-02-02,PROD007,STORE033,363,0,113,250,0
2026-02-02,PROD008,STORE033,333,0,97,236,0
2026-02-02,PROD009,STORE033,560,1564,439,1685,0
2026-02-02,PROD010,STORE033,576,0,201,375,0
2026-02-02,PROD011,STORE033,584,0,179,405,0
2026-02-02,PROD012,STORE033,384,1346,332,1398,0
2026-02-02,PROD013,STORE033,377,0,137,240,0
2026-02-02,PROD014,STORE033,104,450,126,428,0
2026-02-02,PROD015,STORE033,237,0,103,134,0
2026-02-02,PROD016,STORE033,375,0,109,266,0
2026-02-02,PROD017,STORE033,589,0,138,451,0
2026-02-02,PROD018,STORE033,442,0,189,253,0
2026-02-02,PROD019,STORE033,794,0,269,525,0
2026-02-02,PROD020,STORE033,253,0,130,123,0
2026-02-02,PROD001,STORE034,161,0,59,102,0
2026-02-02,PROD002,STORE034,172,0,76,96,0
2026-02-02,PROD003,STORE034,325,0,102,223,0
2026-02-02,PROD004,STORE034,111,0,65,46,0
2026-02-02,PROD005,STORE034,77,0,31,46,0
2026-02-02,PROD006,STORE034,101,0,31,70,0
2026-02-02,PROD007,STORE034,114,0,41,73,0
2026-02-02,PROD008,STORE034,103,0,26,77,0
2026-02-02,PROD009,STORE034,676,0,171,505,0
2026-02-02,PROD010,STORE034,238,0,99,139,0
2026-02-02,PROD011,STORE034,280,0,76,204,0
2026-02-02,PROD012,STORE034,337,0,109,228,0
2026-02-02,PROD013,STORE034,135,0,45,90,0
2026-02-02,PROD014,STORE034,229,0,58,171,0
2026-02-02,PROD015,STORE034,30,120,35,115,0
2026-02-02,PROD016,STORE034,124,0,40,84,0
2026-02-02,PROD017,STORE034,172,0,94,78,0
2026-02-02,PROD018,STORE034,115,0,65,50,0
2026-02-02,PROD019,STORE034,269,0,80,189,0
2026-02-02,PROD020,STORE034,82,0,41,41,0
2026-02-02,PROD001,STORE035,187,712,169,730,0
2026-02-02,PROD002,STORE035,451,0,177,274,0
2026-02-02,PROD003,STORE035,770,0,316,454,0
2026-02-02,PROD004,STORE035,496,0,183,313,0
2026-02-02,PROD005,STORE035,268,0,80,188,0
2026-02-02,PROD006,STORE035,94,345,92,347,0
2026-02-02,PROD007,STORE035,487,0,142,345,0
2026-02-02,PROD008,STORE035,332,0,92,240,0
2026-02-02,PROD009,STORE035,1590,0,369,1221,0
2026-02-02,PROD010,STORE035,693,0,285,408,0
2026-02-02,PROD011,STORE035,546,0,305,241,0
2026-02-02,PROD012,STORE035,958,0,258,700,0
2026-02-02,PROD013,STORE035,440,0,161,279,0
2026-02-02,PROD014,STORE035,388,0,171,217,0
2026-02-02,PROD015,STORE035,504,0,129,375,0
2026-02-02,PROD016,STORE035,87,434,128,393,0
2026-02-02,PROD017,STORE035,420,0,205,215,0
2026-02-02,PROD018,STORE035,146,656,281,521,0
2026-02-02,PROD019,STORE035,478,0,216,262,0
2026-02-02,PROD020,STORE035,337,0,110,227,0
2026-02-02,PROD001,STORE036,593,0,248,345,0
2026-02-02,PROD002,STORE036,654,0,184,470,0
2026-02-02,PROD003,STORE036,1274,0,324,950,0
2026-02-02,PROD004,STORE036,629,0,208,421,0
2026-02-02,PROD005,STORE036,306,0,104,202,0
2026-02-02,PROD006,STORE036,336,0,124,212,0
2026-02-02,PROD007,STORE036,493,0,139,354,0
2026-02-02,PROD008,STORE036,186,0,92,94,0
2026-02-02,PROD009,STORE036,393,1411,395,1409,0
2026-02-02,PROD010,STORE036,742,0,207,535,0
2026-02-02,PROD011,STORE036,727,0,287,440,0
2026-02-02,PROD012,STORE036,645,0,369,276,0
2026-02-02,PROD013,STORE036,364,0,127,237,0
2026-02-02,PROD014,STORE036,97,606,155,548,0
2026-02-02,PROD015,STORE036,508,0,132,376,0
2026-02-02,PROD016,STORE036,347,0,122,225,0
2026-02-02,PROD017,STORE036,73,477,134,416,0
2026-02-02,PROD018,STORE036,387,0,233,154,0
2026-02-02,PROD019,STORE036,593,0,320,273,0
2026-02-02,PROD020,STORE036,490,0,243,247,0
2026-02-02,PROD001,STORE037,95,0,28,67,0
2026-02-02,PROD002,STORE037,61,0,25,36,0
2026-02-02,PROD003,STORE037,31,176,43,164,0
2026-02-02,PROD004,STORE037,41,0,21,20,0
2026-02-02,PROD005,STORE037,6,50,14,42,0
2026-02-02,PROD006,STORE037,32,0,10,22,0
2026-02-02,PROD007,STORE037,40,0,16,24,0
2026-02-02,PROD008,STORE037,47,0,13,34,0
2026-02-02,PROD009,STORE037,215,0,65,150,0
2026-02-02,PROD010,STORE037,77,0,26,51,0
2026-02-02,PROD011,STORE037,42,87,29,100,0
2026-02-02,PROD012,STORE037,111,0,44,67,0
2026-02-02,PROD013,STORE037,64,0,22,42,0
2026-02-02,PROD014,STORE037,63,0,18,45,0
2026-02-02,PROD015,STORE037,33,0,16,17,0
2026-02-02,PROD016,STORE037,9,49,20,38,0
2026-02-02,PROD017,STORE037,22,81,44,59,0
2026-02-02,PROD018,STORE037,82,0,25,57,0
2026-02-02,PROD019,STORE037,35,119,39,115,0
2026-02-02,PROD020,STORE037,21,75,17,79,0
2026-02-02,PROD001,STORE038,126,0,32,94,0
2026-02-02,PROD002,STORE038,29,117,31,115,0
2026-02-02,PROD003,STORE038,169,0,37,132,0
2026-02-02,PROD004,STORE038,65,0,23,42,0
2026-02-02,PROD005,STORE038,27,0,11,16,0
2026-02-02,PROD006,STORE038,22,62,14,70,0
2026-02-02,PROD007,STORE038,54,0,21,33,0
2026-02-02,PROD008,STORE038,37,0,9,28,0
2026-02-02,PROD009,STORE038,169,0,61,108,0
2026-02-02,PROD010,STORE038,118,0,39,79,0
2026-02-02,PROD011,STORE038,86,0,25,61,0
2026-02-02,PROD012,STORE038,150,0,52,98,0
2026-02-02,PROD013,STORE038,36,0,16,20,0
2026-02-02,PROD014,STORE038,66,0,16,50,0
2026-02-02,PROD015,STORE038,16,52,21,47,0
2026-02-02,PROD016,STORE038,42,0,13,29,0
2026-02-02,PROD017,STORE038,65,0,23,42,0
2026-02-02,PROD018,STORE038,89,0,21,68,0
2026-02-02,PROD019,STORE038,86,0,27,59,0
2026-02-02,PROD020,STORE038,55,0,18,37,0
2026-02-02,PROD001,STORE039,78,0,26,52,0
2026-02-02,PROD002,STORE039,76,0,31,45,0
2026-02-02,PROD003,STORE039,107,0,40,67,0
2026-02-02,PROD004,STORE039,71,0,30,41,0
2026-02-02,PROD005,STORE039,40,0,11,29,0
2026-02-02,PROD006,STORE039,56,0,14,42,0
2026-02-02,PROD007,STORE039,44,0,32,12,0
2026-02-02,PROD008,STORE039,23,0,12,11,0
2026-02-02,PROD009,STORE039,188,0,85,103,0
2026-02-02,PROD010,STORE039,104,0,35,69,0
2026-02-02,PROD011,STORE039,48,0,24,24,0
2026-02-02,PROD012,STORE039,189,0,45,144,0
2026-02-02,PROD013,STORE039,69,0,20,49,0
2026-02-02,PROD014,STORE039,56,0,22,34,0
2026-02-02,PROD015,STORE039,76,0,18,58,0
2026-02-02,PROD016,STORE039,52,0,14,38,0
2026-02-02,PROD017,STORE039,83,0,21,62,0
2026-02-02,PROD018,STORE039,55,0,26,29,0
2026-02-02,PROD019,STORE039,77,0,27,50,0
2026-02-02,PROD020,STORE039,61,0,20,41,0
2026-02-02,PROD001,STORE040,312,948,247,1013,0
2026-02-02,PROD002,STORE040,615,0,212,403,0
2026-02-02,PROD003,STORE040,1136,0,353,783,0
2026-02-02,PROD004,STORE040,381,0,190,191,0
2026-02-02,PROD005,STORE040,361,0,116,245,0
2026-02-02,PROD006,STORE040,297,0,102,195,0
2026-02-02,PROD007,STORE040,393,0,243,150,0
2026-02-02,PROD008,STORE040,253,0,90,163,0
2026-02-02,PROD009,STORE040,1444,0,382,1062,0
2026-02-02,PROD010,STORE040,133,878,387,624,0
2026-02-02,PROD011,STORE040,523,0,188,335,0
2026-02-02,PROD012,STORE040,896,0,314,582,0
2026-02-02,PROD013,STORE040,130,559,164,525,0
2026-02-02,PROD014,STORE040,355,0,124,231,0
2026-02-02,PROD015,STORE040,124,415,124,415,0
2026-02-02,PROD016,STORE040,266,0,106,160,0
2026-02-02,PROD017,STORE040,410,0,129,281,0
2026-02-02,PROD018,STORE040,712,0,235,477,0
2026-02-02,PROD019,STORE040,144,775,293,626,0
2026-02-02,PROD020,STORE040,418,0,141,277,0
2026-02-09,PROD001,STORE001,73,0,41,32,0
2026-02-09,PROD002,STORE001,85,0,32,53,0
2026-02-09,PROD003,STORE001,159,0,44,115,0
2026-02-09,PROD004,STORE001,84,0,29,55,0
2026-02-09,PROD005,STORE001,44,0,14,30,0
2026-02-09,PROD006,STORE001,27,0,16,11,0
2026-02-09,PROD007,STORE001,40,0,16,24,0
2026-02-09,PROD008,STORE001,8,39,11,36,0
2026-02-09,PROD009,STORE001,108,0,66,42,0
2026-02-09,PROD010,STORE001,88,0,36,52,0
2026-02-09,PROD011,STORE001,69,0,23,46,0
2026-02-09,PROD012,STORE001,131,0,40,91,0
2026-02-09,PROD013,STORE001,28,0,16,12,0
2026-02-09,PROD014,STORE001,46,0,24,22,0
2026-02-09,PROD015,STORE001,42,0,18,24,0
2026-02-09,PROD016,STORE001,49,0,17,32,0
2026-02-09,PROD017,STORE001,40,0,27,13,0
2026-02-09,PROD018,STORE001,75,0,29,46,0
2026-02-09,PROD019,STORE001,32,85,26,91,0
2026-02-09,PROD020,STORE001,44,0,15,29,0
2026-02-09,PROD001,STORE002,277,0,151,126,1
2026-02-09,PROD002,STORE002,511,0,143,368,0
2026-02-09,PROD003,STORE002,239,0,132,107,0
2026-02-09,PROD004,STORE002,185,0,87,98,0
2026-02-09,PROD005,STORE002,88,0,56,32,0
2026-02-09,PROD006,STORE002,150,0,49,101,0
2026-02-09,PROD007,STORE002,332,0,86,246,0
2026-02-09,PROD008,STORE002,118,0,56,62,0
2026-02-09,PROD009,STORE002,628,0,263,365,0
2026-02-09,PROD010,STORE002,308,0,130,178,0
2026-02-09,PROD011,STORE002,160,0,92,68,0
2026-02-09,PROD012,STORE002,753,0,194,559,0
2026-02-09,PROD013,STORE002,323,0,121,202,0
2026-02-09,PROD014,STORE002,225,0,62,163,0
2026-02-09,PROD015,STORE002,154,0,64,90,0
2026-02-09,PROD016,STORE002,163,0,67,96,0
2026-02-09,PROD017,STORE002,326,0,114,212,0
2026-02-09,PROD018,STORE002,329,0,120,209,0
2026-02-09,PROD019,STORE002,226,0,150,76,0
2026-02-09,PROD020,STORE002,256,0,81,175,0
2026-02-09,PROD001,STORE003,116,245,73,288,0
2026-02-09,PROD002,STORE003,160,0,63,97,0
2026-02-09,PROD003,STORE003,218,0,112,106,0
2026-02-09,PROD004,STORE003,82,0,53,29,1
2026-02-09,PROD005,STORE003,59,0,35,24,0
2026-02-09,PROD006,STORE003,67,0,32,35,0
2026-02-09,PROD007,STORE003,81,0,42,39,0
2026-02-09,PROD008,STORE003,47,0,25,22,0
2026-02-09,PROD009,STORE003,229,0,113,116,0
2026-02-09,PROD010,STORE003,112,282,88,306,0
2026-02-09,PROD011,STORE003,108,0,63,45,0
2026-02-09,PROD012,STORE003,278,0,93,185,0
2026-02-09,PROD013,STORE003,117,0,50,67,0
2026-02-09,PROD014,STORE003,80,0,38,42,0
2026-02-09,PROD015,STORE003,90,0,33,57,0
2026-02-09,PROD016,STORE003,47,0,27,20,0
2026-02-09,PROD017,STORE003,115,0,57,58,0
2026-02-09,PROD018,STORE003,163,0,61,102,0
2026-02-09,PROD019,STORE003,161,0,63,98,0
2026-02-09,PROD020,STORE003,105,0,43,62,0
2026-02-09,PROD001,STORE004,159,0,70,89,0
2026-02-09,PROD002,STORE004,173,0,85,88,0
2026-02-09,PROD003,STORE004,23,361,107,277,0
2026-02-09,PROD004,STORE004,132,0,81,51,0
2026-02-09,PROD005,STORE004,35,93,30,98,0
2026-02-09,PROD006,STORE004,67,0,37,30,0
2026-02-09,PROD007,STORE004,108,0,49,59,0
2026-02-09,PROD008,STORE004,39,0,26,13,0
2026-02-09,PROD009,STORE004,270,0,225,45,0
2026-02-09,PROD010,STORE004,94,238,105,227,0
2026-02-09,PROD011,STORE004,223,0,76,147,0
2026-02-09,PROD012,STORE004,230,0,115,115,0
2026-02-09,PROD013,STORE004,91,0,41,50,0
2026-02-09,PROD014,STORE004,131,0,49,82,0
2026-02-09,PROD015,STORE004,79,0,40,39,0
2026-02-09,PROD016,STORE004,51,0,33,18,0
2026-02-09,PROD017,STORE004,140,0,66,74,0
2026-02-09,PROD018,STORE004,163,0,68,95,0
2026-02-09,PROD019,STORE004,129,0,59,70,0
2026-02-09,PROD020,STORE004,95,0,37,58,0
2026-02-09,PROD001,STORE005,333,0,125,208,0
2026-02-09,PROD002,STORE005,215,0,98,117,0
2026-02-09,PROD003,STORE005,197,466,147,516,0
2026-02-09,PROD004,STORE005,328,0,85,243,0
2026-02-09,PROD005,STORE005,138,0,66,72,0
2026-02-09,PROD006,STORE005,150,0,60,90,0
2026-02-09,PROD007,STORE005,207,0,82,125,0
2026-02-09,PROD008,STORE005,175,0,49,126,0
2026-02-09,PROD009,STORE005,424,0,222,202,0
2026-02-09,PROD010,STORE005,417,0,143,274,0
2026-02-09,PROD011,STORE005,167,0,108,59,0
2026-02-09,PROD012,STORE005,288,0,143,145,0
2026-02-09,PROD013,STORE005,222,0,72,150,0
2026-02-09,PROD014,STORE005,199,0,90,109,0
2026-02-09,PROD015,STORE005,191,0,62,129,0
2026-02-09,PROD016,STORE005,169,0,59,110,0
2026-02-09,PROD017,STORE005,123,303,101,325,0
2026-02-09,PROD018,STORE005,207,0,115,92,0
2026-02-09,PROD019,STORE005,406,0,138,268,0
2026-02-09,PROD020,STORE005,211,0,113,98,0
2026-02-09,PROD001,STORE006,235,0,91,144,0
2026-02-09,PROD002,STORE006,182,0,120,62,0
2026-02-09,PROD003,STORE006,277,650,195,732,0
2026-02-09,PROD004,STORE006,308,0,107,201,0
2026-02-09,PROD005,STORE006,102,0,45,57,0
2026-02-09,PROD006,STORE006,36,215,61,190,0
2026-02-09,PROD007,STORE006,120,335,91,364,0
2026-02-09,PROD008,STORE006,151,0,56,95,0
2026-02-09,PROD009,STORE006,813,0,273,540,0
2026-02-09,PROD010,STORE006,253,0,120,133,0
2026-02-09,PROD011,STORE006,260,0,97,163,0
2026-02-09,PROD012,STORE006,441,0,161,280,0
2026-02-09,PROD013,STORE006,121,0,101,20,0
2026-02-09,PROD014,STORE006,258,0,95,163,0
2026-02-09,PROD015,STORE006,140,0,61,79,0
2026-02-09,PROD016,STORE006,152,0,55,97,0
2026-02-09,PROD017,STORE006,207,0,82,125,0
2026-02-09,PROD018,STORE006,269,0,108,161,0
2026-02-09,PROD019,STORE006,289,0,162,127,0
2026-02-09,PROD020,STORE006,243,0,70,173,0
2026-02-09,PROD001,STORE007,568,0,182,386,0
2026-02-09,PROD002,STORE007,599,0,193,406,0
2026-02-09,PROD003,STORE007,606,0,337,269,0
2026-02-09,PROD004,STORE007,285,0,146,139,0
2026-02-09,PROD005,STORE007,120,0,69,51,0
2026-02-09,PROD006,STORE007,164,477,110,531,0
2026-02-09,PROD007,STORE007,231,0,124,107,0
2026-02-09,PROD008,STORE007,288,0,91,197,0
2026-02-09,PROD009,STORE007,1121,0,431,690,0
2026-02-09,PROD010,STORE007,285,959,263,981,0
2026-02-09,PROD011,STORE007,326,0,139,187,0
2026-02-09,PROD012,STORE007,470,0,291,179,0
2026-02-09,PROD013,STORE007,229,0,138,91,0
2026-02-09,PROD014,STORE007,135,460,151,444,0
2026-02-09,PROD015,STORE007,107,419,111,415,0
2026-02-09,PROD016,STORE007,195,0,100,95,0
2026-02-09,PROD017,STORE007,262,710,216,756,0
2026-02-09,PROD018,STORE007,565,0,172,393,0
2026-02-09,PROD019,STORE007,435,0,399,36,0
2026-02-09,PROD020,STORE007,447,0,117,330,0
2026-02-09,PROD001,STORE008,361,0,128,233,0
2026-02-09,PROD002,STORE008,373,0,116,257,0
2026-02-09,PROD003,STORE008,656,0,171,485,0
2026-02-09,PROD004,STORE008,279,0,110,169,0
2026-02-09,PROD005,STORE008,68,0,42,26,0
2026-02-09,PROD006,STORE008,188,0,62,126,0
2026-02-09,PROD007,STORE008,15,270,85,200,0
2026-02-09,PROD008,STORE008,138,0,50,88,0
2026-02-09,PROD009,STORE008,819,0,251,568,0
2026-02-09,PROD010,STORE008,258,0,122,136,0
2026-02-09,PROD011,STORE008,198,0,82,116,0
2026-02-09,PROD012,STORE008,596,0,183,413,0
2026-02-09,PROD013,STORE008,131,0,71,60,0
2026-02-09,PROD014,STORE008,201,0,76,125,0
2026-02-09,PROD015,STORE008,90,197,60,227,0
2026-02-09,PROD016,STORE008,105,0,55,50,0
2026-02-09,PROD017,STORE008,164,0,93,71,0
2026-02-09,PROD018,STORE008,228,0,92,136,0
2026-02-09,PROD019,STORE008,364,0,164,200,0
2026-02-09,PROD020,STORE008,243,0,80,163,0
2026-02-09,PROD001,STORE009,41,90,31,100,0
2026-02-09,PROD002,STORE009,50,0,26,24,1
2026-02-09,PROD003,STORE009,90,0,40,50,0
2026-02-09,PROD004,STORE009,54,0,28,26,0
2026-02-09,PROD005,STORE009,30,0,10,20,0
2026-02-09,PROD006,STORE009,57,0,17,40,0
2026-02-09,PROD007,STORE009,14,71,19,66,0
2026-02-09,PROD008,STORE009,45,0,19,26,0
2026-02-09,PROD009,STORE009,143,0,68,75,0
2026-02-09,PROD010,STORE009,71,0,27,44,0
2026-02-09,PROD011,STORE009,59,0,23,36,0
2026-02-09,PROD012,STORE009,125,0,55,70,0
2026-02-09,PROD013,STORE009,64,0,19,45,0
2026-02-09,PROD014,STORE009,56,0,22,34,0
2026-02-09,PROD015,STORE009,47,0,18,29,0
2026-02-09,PROD016,STORE009,35,0,16,19,0
2026-02-09,PROD017,STORE009,66,0,21,45,0
2026-02-09,PROD018,STORE009,71,0,29,42,0
2026-02-09,PROD019,STORE009,27,99,25,101,0
2026-02-09,PROD020,STORE009,44,0,17,27,0
2026-02-09,PROD001,STORE010,71,0,49,22,0
2026-02-09,PROD002,STORE010,53,0,22,31,0
2026-02-09,PROD003,STORE010,98,0,39,59,0
2026-02-09,PROD004,STORE010,39,0,20,19,0
2026-02-09,PROD005,STORE010,28,0,15,13,0
2026-02-09,PROD006,STORE010,28,0,13,15,0
2026-02-09,PROD007,STORE010,58,0,36,22,0
2026-02-09,PROD008,STORE010,26,0,13,13,0
2026-02-09,PROD009,STORE010,118,0,111,7,0
2026-02-09,PROD010,STORE010,46,0,27,19,0
2026-02-09,PROD011,STORE010,98,0,31,67,0
2026-02-09,PROD012,STORE010,50,192,52,190,0
2026-02-09,PROD013,STORE010,35,0,17,18,0
2026-02-09,PROD014,STORE010,36,0,17,19,0
2026-02-09,PROD015,STORE010,48,0,16,32,0
2026-02-09,PROD016,STORE010,49,0,14,35,0
2026-02-09,PROD017,STORE010,61,0,20,41,0
2026-02-09,PROD018,STORE010,65,0,20,45,0
2026-02-09,PROD019,STORE010,45,0,31,14,0
2026-02-09,PROD020,STORE010,28,68,22,74,0
2026-02-09,PROD001,STORE011,334,993,242,1085,0
2026-02-09,PROD002,STORE011,195,524,170,549,0
2026-02-09,PROD003,STORE011,335,864,291,908,0
2026-02-09,PROD004,STORE011,368,0,169,199,0
2026-02-09,PROD005,STORE011,240,0,99,141,0
2026-02-09,PROD006,STORE011,310,0,97,213,0
2026-02-09,PROD007,STORE011,197,549,152,594,0
2026-02-09,PROD008,STORE011,182,0,92,90,0
2026-02-09,PROD009,STORE011,431,1933,528,1836,0
2026-02-09,PROD010,STORE011,281,800,274,807,0
2026-02-09,PROD011,STORE011,540,0,219,321,0
2026-02-09,PROD012,STORE011,523,0,290,233,0
2026-02-09,PROD013,STORE011,316,0,118,198,0
2026-02-09,PROD014,STORE011,557,0,163,394,0
2026-02-09,PROD015,STORE011,248,0,110,138,0
2026-02-09,PROD016,STORE011,296,0,111,185,0
2026-02-09,PROD017,STORE011,388,0,141,247,0
2026-02-09,PROD018,STORE011,332,815,283,864,0
2026-02-09,PROD019,STORE011,692,0,249,443,0
2026-02-09,PROD020,STORE011,221,0,125,96,0
2026-02-09,PROD001,STORE012,55,0,53,2,0
2026-02-09,PROD002,STORE012,32,104,31,105,0
2026-02-09,PROD003,STORE012,90,0,36,54,0
2026-02-09,PROD004,STORE012,57,0,21,36,0
2026-02-09,PROD005,STORE012,29,0,20,9,0
2026-02-09,PROD006,STORE012,21,0,14,7,0
2026-02-09,PROD007,STORE012,18,56,25,49,0
2026-02-09,PROD008,STORE012,31,0,10,21,0
2026-02-09,PROD009,STORE012,21,211,56,176,0
2026-02-09,PROD010,STORE012,110,0,36,74,0
2026-02-09,PROD011,STORE012,63,0,22,41,0
2026-02-09,PROD012,STORE012,103,0,55,48,1
2026-02-09,PROD013,STORE012,43,0,22,21,0
2026-02-09,PROD014,STORE012,42,0,18,24,0
2026-02-09,PROD015,STORE012,48,0,16,32,0
2026-02-09,PROD016,STORE012,25,0,14,11,0
2026-02-09,PROD017,STORE012,39,0,22,17,0
2026-02-09,PROD018,STORE012,56,0,20,36,0
2026-02-09,PROD019,STORE012,108,0,34,74,0
2026-02-09,PROD020,STORE012,41,0,16,25,0
2026-02-09,PROD001,STORE013,800,0,228,572,0
2026-02-09,PROD002,STORE013,265,695,227,733,0
2026-02-09,PROD003,STORE013,708,0,308,400,0
2026-02-09,PROD004,STORE013,252,0,163,89,0
2026-02-09,PROD005,STORE013,107,232,76,263,0
2026-02-09,PROD006,STORE013,317,0,132,185,0
2026-02-09,PROD007,STORE013,313,0,127,186,0
2026-02-09,PROD008,STORE013,134,0,103,31,0
2026-02-09,PROD009,STORE013,1044,0,554,490,0
2026-02-09,PROD010,STORE013,329,0,180,149,0
2026-02-09,PROD011,STORE013,328,0,202,126,0
2026-02-09,PROD012,STORE013,658,0,301,357,0
2026-02-09,PROD013,STORE013,224,623,142,705,0
2026-02-09,PROD014,STORE013,425,0,224,201,0
2026-02-09,PROD015,STORE013,384,0,130,254,0
2026-02-09,PROD016,STORE013,244,0,101,143,0
